Year Published,Unit Code,Unit Name,Item,,2023-2024,2022-2023,2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2011 Target,2013 Target
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-888,Veterinary Prog in Agr,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,1602,Academic Staff Headcount,298,282,291,309,291,263,259,251,245,238,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,1625,Academic Profnl Headcount,65,60,74,87,66,62,67,62,66,63,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9520,% Sections using ICES,,136.6,107.9,157.6,45.5,198.7,185.1,174.6,150,126,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9560,Top 10% Faculty,,10,4,1,52,34,32,35,31,32,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9580,Next 20% Faculty,,15,18,9,27,29,35,34,34,31,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9600,Middle 40% Faculty,,46,46,49,16,29,25,23,27,29,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9620,Next 20% Faculty,,19,24,26,3,6,5,5,5,5,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9640,Bottom 10% Faculty,,11,9,14,3,2,2,3,4,2,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9680,Top 10% TA,,0,,0,100,70,50,50,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9700,Next 20% TA,,20,,0,0,30,17,33,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9720,Middle 40% TA,,20,,70,0,0,17,17,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9740,Next 20% TA,,40,,20,0,0,17,0,,,,
FY2024,1B1-LC-XXX-XXX,Veterinary Medicine,9760,Bottom 10% TA,,20,,10,0,0,0,0,,,,
FY2024,1B1-LD-LD0-558,Naval Science,1602,Academic Staff Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-558,Naval Science,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-558,Naval Science,9520,% Sections using ICES,,9.1,30.8,25,12.5,33.3,13.3,5.9,5.9,6.3,,
FY2024,1B1-LD-LD0-558,Naval Science,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9560,Top 10% Faculty,,0,25,0,0,0,0,0,100,0,,
FY2024,1B1-LD-LD0-558,Naval Science,9580,Next 20% Faculty,,100,0,0,100,60,100,100,0,0,,
FY2024,1B1-LD-LD0-558,Naval Science,9600,Middle 40% Faculty,,0,0,25,0,40,0,0,0,100,,
FY2024,1B1-LD-LD0-558,Naval Science,9620,Next 20% Faculty,,0,0,50,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-558,Naval Science,9640,Bottom 10% Faculty,,0,75,25,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-558,Naval Science,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-558,Naval Science,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,1602,Academic Staff Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9520,% Sections using ICES,,18.8,43.8,25,43.8,92.9,86.7,,62.5,63.2,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9560,Top 10% Faculty,,0,14,0,0,15,46,,40,25,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9580,Next 20% Faculty,,0,0,25,14,23,31,,30,50,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9600,Middle 40% Faculty,,33,0,25,86,54,8,,30,8,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9620,Next 20% Faculty,,67,57,25,0,8,8,,0,17,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9640,Bottom 10% Faculty,,0,29,25,0,0,8,,0,0,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-762,Air Force Aerospace Studies,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,1602,Academic Staff Headcount,0,0,,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-914,Military Science,1625,Academic Profnl Headcount,0,0,,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-914,Military Science,9520,% Sections using ICES,,5.7,2.7,9.5,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9560,Top 10% Faculty,,0,0,0,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9580,Next 20% Faculty,,0,0,0,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9600,Middle 40% Faculty,,50,0,25,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9620,Next 20% Faculty,,50,0,25,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9640,Bottom 10% Faculty,,0,100,50,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-914,Military Science,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,1602,Academic Staff Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-LD0-974,Armed Forces Coordinator,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,1602,Academic Staff Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9520,% Sections using ICES,,9.7,18.2,16.2,13.4,28.1,22.4,1.4,16.2,18.8,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9560,Top 10% Faculty,,0,17,0,0,11,40,0,45,23,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9580,Next 20% Faculty,,17,0,8,33,33,40,100,27,46,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9600,Middle 40% Faculty,,33,0,25,67,50,7,0,27,15,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9620,Next 20% Faculty,,50,33,33,0,6,7,0,0,15,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9640,Bottom 10% Faculty,,0,50,33,0,0,7,0,0,0,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LD-XXX-XXX,Armed Forces,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,1602,Academic Staff Headcount,,,,,,,,,,6,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,1625,Academic Profnl Headcount,,,,,,,,,,6,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LE-LE0-707,Institute of Aviation,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,1602,Academic Staff Headcount,,,,,,,,,,6,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,1625,Academic Profnl Headcount,,,,,,,,,,6,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LE-XXX-XXX,Institute of Aviation,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,1602,Academic Staff Headcount,23,24,30,33,35,38,32,35,34,35,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,1625,Academic Profnl Headcount,23,24,30,33,35,38,32,35,34,35,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-305,Fire Service Institute,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,1602,Academic Staff Headcount,1,1,2,2,2,1,2,2,2,2,,
FY2024,1B1-LF-LF0-575,Police Training Institute,1625,Academic Profnl Headcount,1,1,2,2,2,1,2,2,2,2,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-575,Police Training Institute,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-LF0-897,Public Safety Admin Office,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,1602,Academic Staff Headcount,24,25,32,35,37,39,34,37,36,37,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,1625,Academic Profnl Headcount,24,25,32,35,37,39,34,37,36,37,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LF-XXX-XXX,Public Safety Administration,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,1602,Academic Staff Headcount,41,41,38,38,42,38,37,34,32,30,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,1625,Academic Profnl Headcount,10,11,9,9,10,11,11,9,8,10,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9520,% Sections using ICES,,91.8,81.4,76.7,33.7,56.8,68,45.6,46.1,47,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9560,Top 10% Faculty,,3,12,7,21,30,28,16,16,8,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9580,Next 20% Faculty,,28,15,13,41,28,28,40,30,24,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9600,Middle 40% Faculty,,30,48,40,21,17,35,35,42,43,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9620,Next 20% Faculty,,24,16,28,14,19,2,5,7,22,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9640,Bottom 10% Faculty,,15,9,13,3,6,7,5,5,4,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9680,Top 10% TA,,0,25,0,100,0,20,0,25,50,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9700,Next 20% TA,,25,0,14,0,33,40,0,50,50,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9720,Middle 40% TA,,50,50,14,0,67,20,100,25,0,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9740,Next 20% TA,,25,0,43,0,0,20,0,0,0,,
FY2024,1B1-LG-LG0-568,Labor & Employment Rels,9760,Bottom 10% TA,,0,25,29,0,0,0,0,0,0,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",1602,Academic Staff Headcount,41,41,38,38,42,38,37,34,32,30,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",1625,Academic Profnl Headcount,10,11,9,9,10,11,11,9,8,10,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9520,% Sections using ICES,,91.8,81.4,76.7,33.7,56.8,68,45.6,46.1,47,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9560,Top 10% Faculty,,3,12,7,21,30,28,16,16,8,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9580,Next 20% Faculty,,28,15,13,41,28,28,40,30,24,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9600,Middle 40% Faculty,,30,48,40,21,17,35,35,42,43,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9620,Next 20% Faculty,,24,16,28,14,19,2,5,7,22,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9640,Bottom 10% Faculty,,15,9,13,3,6,7,5,5,4,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9680,Top 10% TA,,0,25,0,100,0,20,0,25,50,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9700,Next 20% TA,,25,0,14,0,33,40,0,50,50,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9720,Middle 40% TA,,50,50,14,0,67,20,100,25,0,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9740,Next 20% TA,,25,0,43,0,0,20,0,0,0,,
FY2024,1B1-LG-XXX-XXX,"Labor & Empl Relns, School of",9760,Bottom 10% TA,,0,25,29,0,0,0,0,0,0,,
FY2024,1B1-LL-LL0-783,Social Work,1602,Academic Staff Headcount,226,217,204,190,185,174,155,103,73,73,,
FY2024,1B1-LL-LL0-783,Social Work,1625,Academic Profnl Headcount,161,149,147,137,130,118,108,54,24,24,,
FY2024,1B1-LL-LL0-783,Social Work,9520,% Sections using ICES,,90.1,84.4,86.5,,0.5,,0.6,0.6,,,
FY2024,1B1-LL-LL0-783,Social Work,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9560,Top 10% Faculty,,6,6,4,,0,,0,0,,,
FY2024,1B1-LL-LL0-783,Social Work,9580,Next 20% Faculty,,17,17,11,,100,,0,0,,,
FY2024,1B1-LL-LL0-783,Social Work,9600,Middle 40% Faculty,,34,43,42,,0,,0,100,,,
FY2024,1B1-LL-LL0-783,Social Work,9620,Next 20% Faculty,,23,21,32,,0,,100,0,,,
FY2024,1B1-LL-LL0-783,Social Work,9640,Bottom 10% Faculty,,20,14,11,,0,,0,0,,,
FY2024,1B1-LL-LL0-783,Social Work,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9680,Top 10% TA,,10,0,0,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9700,Next 20% TA,,20,0,25,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9720,Middle 40% TA,,30,46,42,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9740,Next 20% TA,,30,23,33,,,,,,,,
FY2024,1B1-LL-LL0-783,Social Work,9760,Bottom 10% TA,,10,31,0,,,,,,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",1602,Academic Staff Headcount,226,217,204,190,185,174,155,103,73,73,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",1625,Academic Profnl Headcount,161,149,147,137,130,118,108,54,24,24,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9520,% Sections using ICES,,90.1,84.4,86.5,,0.5,,0.6,0.6,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9560,Top 10% Faculty,,6,6,4,,0,,0,0,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9580,Next 20% Faculty,,17,17,11,,100,,0,0,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9600,Middle 40% Faculty,,34,43,42,,0,,0,100,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9620,Next 20% Faculty,,23,21,32,,0,,100,0,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9640,Bottom 10% Faculty,,20,14,11,,0,,0,0,,,
FY2024,1B1-LL-XXX-XXX,"Social Work, School of",9660,TA ICES ratings,,,,,,,,,,,,
